business_id,postal_code,business_lat,business_long,overall_business_stars,overall_review_count,isromantic,isintimate,istouristy,ishipster,isdivey,isclassy,istrendy,isupscale,iscasual,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,alcohol,outdoorseating,restaurantstableservice,bikeparking,happyhour,byob,businessacceptscreditcards,restaurantscounterservice,hastv,restaurantspricerange2,restaurantsreservations,restaurantsdelivery,wifi,restaurantstakeout,n_photo,attribute_count,average_stars_2018,average_stars_2019,review_count_2018,review_count_2019,check_in_count_2018,check_in_count_2019,Total.population_2018,Total.population_2019,children_2018,children_2019,youth_2018,youth_2019,adults_2018,adults_2019,elders_2018,elders_2019,surrounding_children_2018,surrounding_youth_2018,surrounding_adults_2018,surrounding_elders_2018,surrounding_children_2019,surrounding_youth_2019,surrounding_adults_2019,surrounding_elders_2019,scaled_capped_business_proximity,landmarks_nearby,capped_Total.population_2018,scaled_capped_Total.population_2018,capped_Total.population_2019,scaled_capped_Total.population_2019,capped_children_2018,scaled_capped_children_2018,capped_children_2019,scaled_capped_children_2019,capped_youth_2018,scaled_capped_youth_2018,capped_youth_2019,scaled_capped_youth_2019,capped_adults_2018,scaled_capped_adults_2018,capped_adults_2019,scaled_capped_adults_2019,capped_elders_2018,scaled_capped_elders_2018,capped_elders_2019,scaled_capped_elders_2019,capped_surrounding_children_2018,scaled_capped_surrounding_children_2018,capped_surrounding_youth_2018,scaled_capped_surrounding_youth_2018,capped_surrounding_adults_2018,scaled_capped_surrounding_adults_2018,capped_surrounding_elders_2018,scaled_capped_surrounding_elders_2018,capped_surrounding_children_2019,scaled_capped_surrounding_children_2019,capped_surrounding_youth_2019,scaled_capped_surrounding_youth_2019,capped_surrounding_adults_2019,scaled_capped_surrounding_adults_2019,capped_surrounding_elders_2019,scaled_capped_surrounding_elders_2019
uKAbrDSJJzZliY1Yqu5KxQ,19145,39.919346,-75.171033,4,187,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,NA,0,2,1,1,2,1,0,15,4,4.5926,14,27,10,10,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,42806,25118,152321,35342,43200,24411,151341,34749,-0.2861817608034409,13,46623,0.5097196381600051,46052,0.4763387091432924,8470,0.6179733727810651,7671,0.49961597542242703,3953,0.6584249084249084,4237,0.8414634146341463,26570,0.5516786946972074,26728,0.5296427903497288,7630,0.976911976911977,7416,0.8735221336266153,42806,0.46725644621857804,25118,0.0982594048287479,152321,0.8052113183914372,35342,0.692808005003127,43200,0.48358965080513844,24411,0.11053041254308907,151341,0.772936298529966,34749,0.644811320754717
Ukkr1N8UApmJsOzbX4XnRA,19104,39.9497994,-75.2090789,3.5,197,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,0,NA,1,NA,1,1,0,1,2,1,3,10,3.75,3.5882,8,17,27,24,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,-0.29797498143255036,22,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
Uky0DD3LU4C7eyNDhpmOXg,19103,39.9516785914,-75.1757079913,4,642,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,NA,0,2,0,0,0,1,17,16,3.7385,3.875,65,48,83,59,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,-0.19330687681905,11,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
UlckmYD4vBcd2GBI5FXy0w,19130,39.96306,-75.164148,4,163,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,1,NA,NA,1,NA,0,2,0,1,2,1,1,10,4.3333,4.2632,18,19,66,57,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,31373,54428,123210,29135,30550,53965,126080,30070,-0.20578327815545153,11,27410,-0.10659523962276256,27093,-0.1515051164022916,2684,-0.4519230769230769,2323,-0.5272657450076805,2292,-0.1021062271062271,2113,-0.05172413793103448,19125,0.08446815186695952,19149,0.0571660120940091,3309,-0.2701298701298701,3508,-0.20098982678031344,31373,0.056100981767180924,54428,1.59435455055893,123210,0.2527470441994193,29135,0.3046278924327705,30550,0.025836801157951873,53965,1.753697320137885,126080,0.29685261967583865,30070,0.36892688679245284
ulfMNXHzGVleRf2U5KwiQQ,19119,40.059176,-75.1904467,4,380,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,NA,1,1,NA,1,NA,0,2,0,0,2,1,1,10,4.3333,4.4583,30,24,26,26,29391,28192,4828,4685,2560,2452,16106,15346,5897,5709,27813,21289,95981,30983,27734,20424,96363,31148,-0.44642667961223975,7,29391,-0.043048694424841216,28192,-0.11511077259330398,4828,-0.05547337278106509,4685,-0.07373271889400922,2560,0.020604395604395604,2452,0.09083263246425567,16106,-0.10498901788515845,15346,-0.17991397045072002,5897,0.4767676767676768,5709,0.4041792686279901,27813,-0.07192433559894991,21289,-0.09718748404879791,95981,-0.2640009109369366,30983,0.42020012507817384,27734,-0.07606296363307401,20424,-0.1111419993328144,96363,-0.2632114587259706,31148,0.4324882075471698
UlQDf4jrww_L5b-AYnLO6g,19106,39.949563,-75.143126,3.5,270,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,1,1,1,NA,1,NA,1,2,1,0,2,1,10,19,2.8936,2.5862,47,29,49,22,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,-0.09077839471523336,22,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
ulr3YRJDkSJ36tEQrSgUng,19134,39.9955238,-75.1057463,4,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,0,NA,NA,0,NA,0,1,0,1,0,1,0,6,4,4.5,2,2,4,1,61509,62087,16459,16530,8390,7917,31840,32245,4820,5395,57830,33731,129188,21967,58531,31912,131169,23844,-0.4322243571011411,8,61509,0.9872329505357028,62087,1.0073517236811604,16459,2.0952292899408285,16530,2.2006528417818743,8390,2.6900183150183152,7917,2.388982338099243,31840,0.8823972387825542,32245,0.87357396671030485,4820,0.16594516594516595,5395,0.31784437723398407,57830,1.0075520552378898,33731,0.5379000561482313,129188,0.36619664851118744,21967,-0.14365228267667293,58531,1.038357155780713,31912,0.5275770043367063,131169,0.3927629099133057,23844,0.0018278301886792453
uM3OgGrIMv26Mye7iWjY9g,19106,39.9497703714,-75.1482768767,4,57,NA,0,NA,NA,NA,0,NA,NA,1,1,1,0,0,0,1,0,0,1,1,NA,1,NA,0,NA,0,1,2,1,7,10,3.9167,4.2683,12,41,16,51,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,0.00372959758539349,29,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
UMdy-hcoLE5-zLgCrURvXQ,19145,39.9223434,-75.1859215,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,1,NA,NA,1,NA,1,2,1,4,4,2,NA,1,0,2,2,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,42806,25118,152321,35342,43200,24411,151341,34749,-0.3000579367830788,12,46623,0.5097196381600051,46052,0.4763387091432924,8470,0.6179733727810651,7671,0.49961597542242703,3953,0.6584249084249084,4237,0.8414634146341463,26570,0.5516786946972074,26728,0.5296427903497288,7630,0.976911976911977,7416,0.8735221336266153,42806,0.46725644621857804,25118,0.0982594048287479,152321,0.8052113183914372,35342,0.692808005003127,43200,0.48358965080513844,24411,0.11053041254308907,151341,0.772936298529966,34749,0.644811320754717
UMHuKs1sO-wq3XqKaejXeA,19145,39.9265148,-75.1737757,5,119,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,NA,1,NA,0,2,1,0,2,0,10,13,5,4.8,7,5,6,4,46623,46052,8470,7671,3953,4237,26570,26728,7630,7416,42806,25118,152321,35342,43200,24411,151341,34749,-0.34503400916252025,9,46623,0.5097196381600051,46052,0.4763387091432924,8470,0.6179733727810651,7671,0.49961597542242703,3953,0.6584249084249084,4237,0.8414634146341463,26570,0.5516786946972074,26728,0.5296427903497288,7630,0.976911976911977,7416,0.8735221336266153,42806,0.46725644621857804,25118,0.0982594048287479,152321,0.8052113183914372,35342,0.692808005003127,43200,0.48358965080513844,24411,0.11053041254308907,151341,0.772936298529966,34749,0.644811320754717
un0xxX785wfQfprryh0TjQ,19127,40.026303576,-75.2255360669,4.5,579,0,0,0,1,NA,0,NA,0,1,0,1,0,0,0,2,1,1,1,1,0,1,NA,1,2,0,0,2,1,8,17,4.5846,4.4789,65,71,99,100,6082,5760,265,228,1430,1214,3972,3910,415,408,5649,5353,27210,6179,5297,4706,27313,6088,-0.440830342784202,6,6082,-0.7907551164431899,5760,-0.8579660231148789,265,-0.8992233727810651,228,-0.929531490015361,1430,-0.4967948717948718,1214,-0.42977291841883936,3972,-0.8664574835268277,3910,-0.892837104918646,415,-1.1053391053391053,408,-1.053340665383558,5649,-0.8689898227065127,5353,-0.9106222244908376,27210,-1.569126828990568,6179,-1.131019387116948,5297,-0.8879681563235028,4706,-0.9850439230512621,27313,-1.5645684131172257,6088,-1.0451061320754718
Un6UO11mgLC6oRgozaJAKw,19149,40.0478755407,-75.0582505447,2,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1,NA,1,1,0,1,0,1,3,7,1,1.7143,8,7,4,1,59633,58055,13491,13291,8011,6979,32065,31665,6066,6120,67652,39284,161429,35335,68141,37520,161537,35821,-0.42855273508086533,8,59633,0.9270545967793674,58055,0.8738285260125178,13491,1.546412721893491,13291,1.5787250384024578,8011,2.5164835164835164,6979,1.994533221194281,32065,0.8965171007216818,31665,0.8374166199114769,6066,0.5255411255411255,6120,0.5171844927137751,67652,1.3607724673643327,39284,0.8213465366750038,161429,0.9780616021103372,35335,0.6923702313946216,68141,1.3861045775284964,37520,0.8393750694984988,161537,0.9650961176027139,35821,0.7080188679245283
ungtrLrUNNN_Ohldfo3zcw,19153,39.8805791544,-75.2375794521,3.5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,1,NA,1,3,3,3.8,3.5,5,2,6,7,13190,13006,1765,1745,2227,2213,7238,7036,1960,2012,29813,19041,83347,21003,29836,19099,82911,20920,-0.4572255666738767,0,13190,-0.5627445948546866,13006,-0.6180084114315991,1765,-0.6218565088757396,1745,-0.6382488479262672,2227,-0.13186813186813187,2213,-0.009671993271656855,7238,-0.6614998431126451,7036,-0.6979614737235833,1960,-0.6594516594516594,2012,-0.612317844377234,29813,0,19041,-0.21193405135010973,83347,-0.5037671037898772,21003,-0.20393996247654783,29836,0,19099,-0.18481040809518515,82911,-0.5167357708254806,20920,-0.17057783018867925
UNm_HjLpz4nwS65-Wjv97A,19125,39.963646,-75.132441,3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,NA,0,1,0,NA,1,NA,0,2,0,0,NA,1,0,8,2.7273,3.6667,11,6,14,13,24674,25850,3207,3652,2017,1856,17400,18232,2050,2110,31257,23193,83624,13396,31387,22423,86303,13943,-0.2377361687572577,11,24674,-0.19436068518637326,25850,-0.1926681458423022,3207,-0.3552144970414201,3652,-0.2720814132104455,2017,-0.22802197802197802,1856,-0.159798149705635,17400,-0.023784122999686224,18232,0,2050,-0.6334776334776335,2110,-0.5853725598020346,31257,0.05192937030244183,23193,0,83624,-0.49851023855161025,13396,-0.6796747967479675,31387,0.05612447982630722,22423,0,86303,-0.45280814172634754,13943,-0.5819575471698113
UocjABfzi0iR671BQhsuSg,19149,40.042846,-75.073719,4,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,1,NA,1,2,1,0,0,1,2,10,4.5,2.6667,6,3,5,1,59633,58055,13491,13291,8011,6979,32065,31665,6066,6120,67652,39284,161429,35335,68141,37520,161537,35821,-0.4049273820148616,8,59633,0.9270545967793674,58055,0.8738285260125178,13491,1.546412721893491,13291,1.5787250384024578,8011,2.5164835164835164,6979,1.994533221194281,32065,0.8965171007216818,31665,0.8374166199114769,6066,0.5255411255411255,6120,0.5171844927137751,67652,1.3607724673643327,39284,0.8213465366750038,161429,0.9780616021103372,35335,0.6923702313946216,68141,1.3861045775284964,37520,0.8393750694984988,161537,0.9650961176027139,35821,0.7080188679245283
_UOg5_pk9IhKee91eWrT4A,19136,40.029103,-75.0272619,4.5,721,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,1,1,0,1,NA,1,2,1,1,2,1,15,18,4.4512,4.35,82,60,87,70,34470,34741,6396,6305,4000,4320,19596,19809,4478,4307,39662,23767,107663,27116,39567,22864,106834,27005,-0.4513413388770956,13,34470,0.11987553730672997,34741,0.10176507600092724,6396,0.23446745562130178,6305,0.23732718894009217,4000,0.679945054945055,4320,0.8763666947014298,19596,0.11402572952620019,19809,0.09831057914095132,4478,0.06724386724386724,4307,0.018696728072587297,39662,0.3541913906570288,23767,0.02929916798529937,107663,-0.042301633993130014,27116,0.17836147592245152,39567,0.352125927266148,22864,0.024519070388079618,106834,-0.06586882774217867,27005,0.18820754716981133
uOpUwgX4Xf6copxDjNvvUA,19121,39.9846845,-75.1572059,3,23,0,NA,NA,NA,NA,0,0,0,NA,NA,1,NA,0,0,1,1,NA,NA,NA,NA,1,NA,1,4,0,1,0,1,1,8,2.5,2.6667,4,3,3,1,30733,32385,5766,5787,8265,8627,13544,14765,3158,3206,35477,53885,112218,25910,34080,52790,114247,27039,-0.2744607952068937,14,30733,0,32385,0.02374408053780177,5766,0.1179733727810651,5787,0.13786482334869432,8265,2.6327838827838828,8627,2.687552565180824,13544,-0.26576717916535925,14765,-0.21613365750264946,3158,-0.3137085137085137,3206,-0.28402529557327466,35477,0.20368971841622613,53885,1.5666377418202235,112218,0.044142485719165736,25910,0.10293933708567855,34080,0.15357336710692962,52790,1.6883687312354052,114247,0.07384093479080286,27039,0.1902122641509434
uorvo3YDnAfzZZBJtMTHug,19148,39.9244155057,-75.1499390226,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,1,NA,0,NA,0,1,0,1,0,6,2,3.6667,4,3,3,1,52594,52259,9257,9472,4110,4141,31531,31193,7696,7453,28581,14140,110165,24264,27997,13926,110329,23813,-0.32978626491002166,12,52594,0.7012574581381921,52259,0.681888929363844,9257,0.7634985207100592,9472,0.8454301075268817,4110,0.7303113553113553,4141,0.8010933557611438,31531,0.8630059617194854,31193,0.807992020447603,7696,0.9959595959595959,7453,0.8836953533131702,28581,-0.04430539072895314,14140,-0.46209994385176867,110165,0.005180953826884026,24264,0,27997,-0.06654604667993487,13926,-0.47242299566329365,110329,0,23813,0
UOv2_2Mf9NjVvjmwQuK5qA,19125,39.9812557819,-75.1232787037,4,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,NA,1,1,1,1,2,1,0,11,3.75,5,16,1,15,1,24674,25850,3207,3652,2017,1856,17400,18232,2050,2110,31257,23193,83624,13396,31387,22423,86303,13943,-0.3854797432173897,10,24674,-0.19436068518637326,25850,-0.1926681458423022,3207,-0.3552144970414201,3652,-0.2720814132104455,2017,-0.22802197802197802,1856,-0.159798149705635,17400,-0.023784122999686224,18232,0,2050,-0.6334776334776335,2110,-0.5853725598020346,31257,0.05192937030244183,23193,0,83624,-0.49851023855161025,13396,-0.6796747967479675,31387,0.05612447982630722,22423,0,86303,-0.45280814172634754,13943,-0.5819575471698113
up5Czl7yXI1LpZ_6Ys2Ahw,19149,40.041604,-75.0543384,4,120,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,NA,NA,1,NA,1,1,1,1,0,1,0,16,3,2.9091,4,11,11,8,59633,58055,13491,13291,8011,6979,32065,31665,6066,6120,67652,39284,161429,35335,68141,37520,161537,35821,-0.4075790538192368,8,59633,0.9270545967793674,58055,0.8738285260125178,13491,1.546412721893491,13291,1.5787250384024578,8011,2.5164835164835164,6979,1.994533221194281,32065,0.8965171007216818,31665,0.8374166199114769,6066,0.5255411255411255,6120,0.5171844927137751,67652,1.3607724673643327,39284,0.8213465366750038,161429,0.9780616021103372,35335,0.6923702313946216,68141,1.3861045775284964,37520,0.8393750694984988,161537,0.9650961176027139,35821,0.7080188679245283
UPD4qX0t1lm7G86mrj889w,19130,39.9621826,-75.1721897,4,257,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,NA,1,1,0,1,1,NA,1,2,1,1,2,1,11,17,4.0816,4.2564,49,39,54,44,27410,27093,2684,2323,2292,2113,19125,19149,3309,3508,31373,54428,123210,29135,30550,53965,126080,30070,-0.28386297690499995,10,27410,-0.10659523962276256,27093,-0.1515051164022916,2684,-0.4519230769230769,2323,-0.5272657450076805,2292,-0.1021062271062271,2113,-0.05172413793103448,19125,0.08446815186695952,19149,0.0571660120940091,3309,-0.2701298701298701,3508,-0.20098982678031344,31373,0.056100981767180924,54428,1.59435455055893,123210,0.2527470441994193,29135,0.3046278924327705,30550,0.025836801157951873,53965,1.753697320137885,126080,0.29685261967583865,30070,0.36892688679245284
UQ8UKfNSUT0aKu4naioVqw,19103,39.9494916,-75.1739356,4.5,101,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,2,1,15,5,4.7586,4.6667,29,39,15,22,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,-0.12118950811227765,13,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
uqc5jOWOiPLTPibyy1yI4g,19103,39.955061,-75.170196,4.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,1,NA,1,2,1,0,2,1,11,4,4.5,4.4063,10,32,14,61,24219,24214,1290,1246,1926,1859,15772,15803,5231,5306,16174,32406,83217,17953,15565,31787,83400,18544,0.04048774084641992,7,24219,-0.20895618143324565,24214,-0.24684571315031295,1290,-0.709689349112426,1246,-0.734062980030722,1926,-0.2696886446886447,1859,-0.15853658536585366,15772,-0.12594916849701915,15803,-0.15142447478336762,5231,0.28455988455988457,5306,0.29337365960956835,16174,-0.4904880066170389,32406,0.47026695931805423,83217,-0.506234224659822,17953,-0.3946841776110069,15565,-0.5164103491948616,31787,0.5206271544534639,83400,-0.5075197889182058,18544,-0.31067216981132073
UQGl2o3j5p3S5BslkdK9gA,19131,40.0000082,-75.2285063,4,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,NA,0,1,NA,1,NA,1,1,0,1,2,1,0,8,3,5,3,2,4,2,44972,44723,8767,8449,6718,6274,22222,22457,7265,7543,48555,57168,139675,32908,48085,56490,141304,34275,-0.4487214359848321,2,44972,0.45675883749278245,44723,0.43232771467364306,8767,0.6728920118343196,8449,0.6490015360983102,6718,1.9244505494505495,6274,1.6980656013456685,22222,0.27882020709130845,22457,0.2633875693535316,7265,0.8715728715728716,7543,0.9084410228210064,48555,0.6740029488977596,57168,1.73421469041907,139675,0.5652173913043478,32908,0.5405878674171357,48085,0.6603582413605934,56490,1.894084287779384,141304,0.5837730870712401,34275,0.6168632075471698
UQLWfOGTF-7T2EQlUT92Zg,19122,39.9709028061,-75.1364096627,4.5,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,1,14,5,4.9,3.9333,10,15,2,11,22187,21666,3542,3146,6994,6738,9616,9901,2035,1881,29485,29726,101618,19471,28846,28962,105036,19981,-0.286074089797478,19,22187,-0.27413870533136586,21666,-0.331224956121469,3542,-0.2932692307692308,3146,-0.3692396313364055,6994,2.0508241758241756,6738,1.893187552565181,9616,-0.5122685911515532,9901,-0.5193566485879932,2035,-0.6378066378066378,1881,-0.6483365411053066,29485,-0.011795591038227785,29726,0.3334694502577714,101618,-0.15702275444556202,19471,-0.2997498436522827,28846,-0.035824136059345035,28962,0.36356054709218283,105036,-0.09975499434602338,19981,-0.2259433962264151
UQZ4p6xb_7gY7UXHmBzceg,19107,39.9532889,-75.1578543,3.5,587,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,NA,1,NA,1,2,0,1,2,1,11,15,3.7355,3.4615,121,104,171,125,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,0.06074932162167401,16,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
us7g3OCOFDXjZpmYqQ-f3A,19123,39.9695251,-75.138405,4.5,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,1,NA,0,NA,1,1,0,1,5,9,4.381,4.4783,42,23,17,23,15681,17351,1783,2042,1450,1668,10546,11598,1902,2043,18588,24762,91287,17056,18829,24691,95592,17498,-0.29296860982660505,21,15681,-0.4828382626547764,17351,-0.4741199456899692,1783,-0.6185281065088757,2042,-0.581221198156682,1450,-0.4876373626373626,1668,-0.23885618166526493,10546,-0.453906495136492,11598,-0.41356523907487064,1902,-0.6761904761904762,2043,-0.6037943359912016,18588,-0.40367533354910634,24762,0.08008779541626257,91287,-0.3530829521947887,17056,-0.45078173858661663,18829,-0.3982992581870816,24691,0.1260980762815523,95592,-0.27774217866566153,17498,-0.37234669811320753
USleU89txaknVADlMhUtnQ,19106,39.9557003985,-75.1501474668,3,118,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,NA,1,NA,NA,1,NA,1,1,0,0,0,1,1,9,3.6667,NA,3,0,2,1,12375,12592,763,776,761,657,8671,8853,2180,2306,8741,6883,55346,9842,9233,6744,56818,10146,-0.09149045060392992,21,12375,-0.5888881760441393,12592,-0.6317183826207902,763,-0.807137573964497,776,-0.8243087557603687,761,-0.8031135531135531,657,-0.6640033641715728,8671,-0.5715720112958895,8853,-0.5846892338382894,2180,-0.5959595959595959,2306,-0.5314819906516359,8741,-0.7577947998705362,6883,-0.8325251390944821,55346,-1.0351659613231359,9842,-0.9019387116948092,9233,-0.7455400759905917,6744,-0.871733570554876,56818,-1.0084998115341124,10146,-0.8058372641509434
UtibXZzwJekiDzwys4I19A,19107,39.9508908,-75.1587593,3.5,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,0,NA,1,1,5,3.5,3.25,8,4,3,3,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,-0.18191772626474972,18,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
utk0M6RZXbtTYTbip40Bdw,19104,39.9542756,-75.2115951,4.5,105,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,1,1,0,NA,1,NA,1,2,1,1,0,1,1,14,4.5714,4.5,28,34,17,29,54311,53560,6698,6454,23800,23654,20000,19313,3813,4139,53009,61505,173694,42427,53652,60644,174777,43211,-0.24124308811522768,19,54311,0.7563354077115545,53560,0.7249726794052389,6698,0.29031065088757396,6454,0.26593701996927804,23800,9.74587912087912,23654,9.0067283431455,20000,0.13937872607467838,19313,0.06738981360264322,3813,-0.12467532467532468,4139,-0.027495188342040143,53009,0.834178444276621,61505,1.9555918534020724,173694,1.2108249672632039,42427,1.1358974358974359,53652,0.861805681201375,60644,2.1250416990992993,174777,1.214624952883528,43211,1.14375
uuYanMLNJzdpaYB83szcEg,19107,39.9497989859,-75.1610815883,3.5,67,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,0,NA,0,2,0,1,0,1,NA,1,NA,1,2,1,NA,NA,NA,3,12,3.9688,3.2188,32,32,66,66,13696,14526,727,940,2157,2183,9297,9845,1515,1558,11541,10001,77559,14058,11719,9706,79216,14540,-0.02950348361535715,18,13696,-0.5465131199076153,14526,-0.5676722853263569,727,-0.8137943786982249,940,-0.7928187403993856,2157,-0.16391941391941392,2183,-0.022287636669470142,9297,-0.5322874176341387,9845,-0.5228477027616732,1515,-0.7878787878787878,1558,-0.7371459994500962,11541,-0.6571007300320063,10001,-0.6733704251952427,77559,-0.6136109160609569,14058,-0.6382739212007504,11719,-0.6555816898860141,9706,-0.7070499277215612,79216,-0.5863739163211459,14540,-0.5467570754716982
